Date,time,GU_400270,GU_400271,GU_400272,GU_400324,GU_400325,GU_400480,GU_400500,GU_400530,GU_400540,GU_400762,GU_400850,GU_400930,GU_500040,GU_500130,GU_500131,GU_500140,GU_500822,GU_500823
6/10/2018,18:30:00,0,0,0,246,244,330,0,385.45,395,0,427,436,405,0,239,94,175,0
6/10/2018,19:00:00,0,0,0,246,244,330,394.25,387.95,397.867,0,429.6,436,405,0,239,94,175,0
6/10/2018,19:30:00,0,0,0,246,244,330,415,389,399,0,431,436,405,0,239,94,175,0
6/10/2018,20:00:00,0,0,0,246,244,333.583,415,389,400.367,0,431,436,405,0,239,94,175,0
6/10/2018,20:30:00,0,0,0,246,244,335,415,389,401,0,431,439,405,0,239,94,175,0
6/10/2018,21:00:00,0,0,0,246,244,335.633,415,389,401.567,0,431,440,405,0,239,94,175,0
6/10/2018,21:30:00,0,0,0,246,244,337,415,389.033,403,0,431,440,405,0,239,94,175,0
6/10/2018,22:00:00,0,0,0,246,244,337,415,391,403,0,431.25,440,405,0,239,94,175,0
6/10/2018,22:30:00,0,0,0,246,244,337,415,391,403,0,436,440,405,0,239,94,175,0
6/10/2018,23:00:00,0,0,0,246,244,337.65,415,391,404.25,0,436,440,405,0,239,94,175,0
6/10/2018,23:30:00,0,0,0,246,244,340,415,391,408,0,436,440,405.017,0,239.017,94,175,0
7/10/2018,0:00:00,0,0,0,246,244,340,415,391,408,0,436,440,406.017,0,240.017,94,175,0
7/10/2018,0:30:00,0,0,0,246,244,340,415,391,408,0,436,440,406,0,240,94,175,0
7/10/2018,1:00:00,0,0,0,246,244,340,415,391,408,0,436,440,406,0,240,94,175,0
7/10/2018,1:30:00,0,0,0,246,244,340,415,391,408,0,436,440,406,0,240,94,175,0
7/10/2018,2:00:00,0,0,0,246,244,340,415,391,408.55,0,436,440,406,0,240,94,175,0
7/10/2018,2:30:00,0,0,0,246,244,340,415,391,411,0,436,440,406,0,240,94,175,0
7/10/2018,3:00:00,0,0,0,246,244,340,415,391,411,0,436,440,406,0,240,94,175,0
7/10/2018,3:30:00,0,0,0,246,244,340,415,391,411,0,436,440,406,0,240,94,175,0
7/10/2018,4:00:00,0,0,0,246,244,340,415,391,411,0,436,440,406,0,240,94,175,0
7/10/2018,4:30:00,0,0,0,246,244,340,415,391,411,0,436,440,406,0,240,94,175,0
7/10/2018,5:00:00,0,0,0,246,244,340,415,389.767,411,0,436,440,406,0,240,94,175,0
7/10/2018,5:30:00,0,0,0,246,244,340,415,389,411,0,436,440,406,0,240,94,175,0
7/10/2018,6:00:00,0,0,0,246,244,340,415,389,411,0,436,440,406,0,240,94,175,0
7/10/2018,6:30:00,0,0,0,246,244,340,415,389,411,0,436,440,406,0,240,94,175,0
7/10/2018,7:00:00,0,0,0,246,244,340,415,389,411,0,436,440,406,0,240,94,175,0
7/10/2018,7:30:00,0,0,0,246,244,340,415,389,411,0,436,440,406,0,240,94,175,0
7/10/2018,8:00:00,0,0,0,246,244,340,415,389,411,0,436,440,406,0,240,94,175,0
7/10/2018,8:30:00,0,0,0,246,244,339.433,415,389,409.583,0,436,440,406,0,240,94,175,0
7/10/2018,9:00:00,0,0,0,247.25,245.25,338,415,389,406,0,436,440,406,0,240,94,175,0
7/10/2018,9:30:00,0,0,0,249,247,338,415,387.067,406,0,436,437.25,406,0,240,94,175,0
7/10/2018,10:00:00,0,0,0,249,247,338,415,385,406,0,434.2,437,406,0,240,94,175,0
7/10/2018,10:30:00,0,0,0,249,247,338,415,385,406,0,432,437,406,0,240,94,175,0
7/10/2018,11:00:00,0,0,0,249,247,331.583,415,385,398.667,0,432,437,406,0,240,94,175,0
7/10/2018,11:30:00,0,0,0,249,247,331,415,385,398,0,432,437,406,0,240,94,175,0
7/10/2018,12:00:00,0,0,0,249,247,331,415,385,398,0,432,437,406,0,240,94,175,0
7/10/2018,12:30:00,0,0,0,249,247,331,415,382.85,398,0,430.75,437,406,0,240,94,175,0
7/10/2018,13:00:00,0,0,0,249,247,331,415,382,398,0,427,437,406,0,240,94,175,0
7/10/2018,13:30:00,0,0,0,249,247,331,415,379.15,398,0,427.367,437,406,0,240,94,175,0
7/10/2018,14:00:00,0,0,0,249,247,331,415,379,398,0,429,437,406,0,240,94,175,0
7/10/2018,14:30:00,0,0,0,249,247,330.85,415,379,397.85,0,429,437,406,0,240,94,175,0
7/10/2018,15:00:00,0,0,0,249,247,328,415,379,395,0,429,437,406,0,240,94,175,0
7/10/2018,15:30:00,0,0,0,249,247,328,415,379,395,0,429,437,406,0,240,94,175,0
7/10/2018,16:00:00,0,0,0,249,247,328,415,379,395,0,429,437,406,0,240,94,175,0
7/10/2018,16:30:00,0,0,0,249,247,328,415,379,395,0,429,437,406,0,240,94,175,0
7/10/2018,17:00:00,0,0,0,249,247,326.7,415,379,393.7,0,429,437,406,0,240,94,175,0
7/10/2018,17:30:00,0,0,0,249,247,322,415,379,389,0,429,435.583,406,0,240,94,175,0
7/10/2018,18:00:00,0,0,0,249,247,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,18:30:00,0,0,0,249,247,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,19:00:00,0,0,0,249,247,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,19:30:00,0,0,0,249,247,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,20:00:00,0,0,0,245.867,243.867,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,20:30:00,0,0,0,245,243,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,21:00:00,0,0,0,245,243,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,21:30:00,0,0,0,245,243,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,22:00:00,0,0,0,245,243,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,22:30:00,0,0,0,245,243,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,23:00:00,0,0,0,245,243,322,415,379,389,0,429,432,406,0,240,94,175,0
7/10/2018,23:30:00,0,0,0,245,243,322,415,379,389,0,429,432,406,0,240,94,175,0
8/10/2018,0:00:00,0,0,0,245,243,322,415,379,389,0,429,432,396.85,0,232.883,91.967,175,0
8/10/2018,0:30:00,0,0,0,245,243,322,415,379,389,0,429,432,397,0,233,92,175,0
8/10/2018,1:00:00,0,0,0,245,243,322,415,379,389,0,429,432,397,0,233,92,175,0
8/10/2018,1:30:00,0,0,0,245,243,322,415,379,389,0,429,432,397,0,233,92,175,0
8/10/2018,2:00:00,0,0,0,245,243,322,415,379,389,0,429,432,397,0,233,92,175,0
8/10/2018,2:30:00,0,0,0,245,243,322,415,379,389,0,429,432,397,0,233,92,175,0
8/10/2018,3:00:00,0,0,0,245,243,322,415,379,389,0,429,432,397,0,233,92,175,0
8/10/2018,3:30:00,0,0,0,245,243,322,415,379,389,0,429,432,397,0,233,92,175,0
8/10/2018,4:00:00,0,0,0,245,243,322,415,379,389,0,429,432,397,0,233,92,175,0
8/10/2018,4:30:00,0,0,0,245,243,322,415,379,389,0,429,432,397,0,233,92,175,0
8/10/2018,5:00:00,0,0,0,245,243,322,415,378.5,389,0,429,432,397,0,233,92,175,0
8/10/2018,5:30:00,0,0,0,245,243,322,415,377,389,0,429,432,397,0,233,92,175,0
8/10/2018,6:00:00,0,0,0,245,243,322,415,377,389,0,429,432,397,0,233,92,175,0
8/10/2018,6:30:00,0,0,0,245,243,322,415,377,389,0,429,432,397,0,233,92,175,0
8/10/2018,7:00:00,0,0,0,245,243,322,415,377,389,0,429,432,397,0,233,92,175,0
8/10/2018,7:30:00,0,0,0,245,243,322,415,377,389,0,429,432,397,0,233,92,175,0
8/10/2018,8:00:00,0,0,0,245,243,322,415,377,389,0,428.75,432,397,0,233,92,175,0
8/10/2018,8:30:00,0,0,0,245,243,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,9:00:00,0,0,0,245,243,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,9:30:00,0,0,0,245,243,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,10:00:00,0,0,0,245,243,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,10:30:00,0,0,0,245,243,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,11:00:00,0,0,0,245,243,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,11:30:00,0,0,0,245,243,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,12:00:00,0,0,0,244.767,242.833,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,12:30:00,0,0,0,243,241,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,13:00:00,0,0,0,243,241,322,415,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,13:30:00,0,0,0,243,241,322,415,375.65,389,0,426,432,397,0,233,92,175,0
8/10/2018,14:00:00,0,0,0,243,241,322,415,374,389,0,426,432,397,0,233,92,175,0
8/10/2018,14:30:00,0,0,0,243,241,322,415,374,389,0,426,432,397,0,233,92,175,0
8/10/2018,15:00:00,0,0,0,243,241,322,415,374,389,0,426,432,397,0,233,92,175,0
8/10/2018,15:30:00,0,0,0,243,241,321.75,412.35,374,389,0,426,432,397,0,233,92,175,0
8/10/2018,16:00:00,0,0,0,243,241,317,412,374.15,389,0,426,432,397,0,233,92,175,0
8/10/2018,16:30:00,0,0,0,243,241,317,412,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,17:00:00,0,0,0,243,241,317,412,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,17:30:00,0,0,0,243,241,317,412,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,18:00:00,0,0,0,243,241,317,412,377,389,0,426,432,397,0,233,92,175,0
8/10/2018,18:30:00,0,0,0,243,241,317,412,377,389,0,426,429.55,397,0,233,92,175,0
8/10/2018,19:00:00,0,0,0,243,241,317,412,377,389,0,426,425,397,0,233,92,175,0
8/10/2018,19:30:00,0,0,0,243,241,317,412,377,389,0,426,425,397,0,233,92,175,0
8/10/2018,20:00:00,0,0,0,243,241,317,409.45,377,389,0,426,425,397,0,233,92,175,0
8/10/2018,20:30:00,0,0,0,243,241,317,409,377,389,0,426,425,397,0,233,92,175,0
8/10/2018,21:00:00,0,0,0,243,241,317,409,377,389,0,426,425,397,0,233,92,175,0
8/10/2018,21:30:00,0,0,0,243,241,317,409,377,389,0,426,425,397,0,233,92,175,0
8/10/2018,22:00:00,0,0,0,243,241,317,409,377,389,0,426,425,397,0,233,92,175,0
8/10/2018,22:30:00,0,0,0,243,241,317,409,377,389,0,426,425,397,0,233,92,175,0
8/10/2018,23:00:00,0,0,0,243,241,317,409,377,389,0,426,426.15,397,0,233,92,175,0
8/10/2018,23:30:00,0,0,0,243,241,317,409,377,389,0,426,428,397,0,233,92,175,0
9/10/2018,0:00:00,0,0,0,243,241,317,409,377,389,0,426,428,393.95,0,231.983,90.983,175,0
9/10/2018,0:30:00,0,0,0,243,241,317,409,377,389,0,426,428,394,0,232,91,175,0
9/10/2018,1:00:00,0,0,0,243,241,317,409,377,389,0,426,428,394,0,232,91,175,0
9/10/2018,1:30:00,0,0,0,243,241,317,409,377,389,0,426,428,394,0,232,91,175,0
9/10/2018,2:00:00,0,0,0,243,241,317,409,377,389,0,426,428,394,0,232,91,175,0
9/10/2018,2:30:00,0,0,0,243,241,317,409,377,389,0,426,428,394,0,232,91,175,0
9/10/2018,3:00:00,0,0,0,243,241,317,409,377,389,0,426,428,394,0,232,91,175,0
9/10/2018,3:30:00,0,0,0,243,241,317,409,375.967,389,0,426,428,394,0,232,91,175,0
9/10/2018,4:00:00,0,0,0,243,241,317,409,375,389,0,426,428,394,0,232,91,175,0
9/10/2018,4:30:00,0,0,0,243,241,317,409,375,389,0,426,428,394,0,232,91,175,0
9/10/2018,5:00:00,0,0,0,243,241,317,409,375,389,0,426,428,394,0,232,91,175,0
9/10/2018,5:30:00,0,0,0,243,241,317,409,375,389,0,426,428,394,0,232,91,175,0
9/10/2018,6:00:00,0,0,0,243,241,317,409,375,386.35,0,426,428,394,0,232,91,175,0
9/10/2018,6:30:00,0,0,0,243,241,317,409,375,386,0,426,428,394,0,232,91,175,0
9/10/2018,7:00:00,0,0,0,243,241,317,409,375,386,0,426,428,394,0,232,91,175,0
9/10/2018,7:30:00,0,0,0,243,241,317,409,375,386,0,426,428,394,0,232,91,175,0
9/10/2018,8:00:00,0,0,0,243,241,317,409,375,386,0,426,426.55,394,0,232,91,175,0
9/10/2018,8:30:00,0,0,0,243,241,317,409,375,386,0,426,425,394,0,232,91,175,0
9/10/2018,9:00:00,0,0,0,243,241,317,409,375,386,0,426,425,394,0,232,91,175,0
9/10/2018,9:30:00,0,0,0,243,241,317,409,375,386,0,426,425,394,0,232,91,175,0
9/10/2018,10:00:00,0,0,0,243,241,317,409,375,386,0,426,425,394,0,232,91,175,0
9/10/2018,10:30:00,0,0,0,243,241,317,409,373.367,386,0,426,425,394,0,232,91,175,0
9/10/2018,11:00:00,0,0,0,243,241,317,409,373,386,0,426,424.267,394,0,232,91,175,0
9/10/2018,11:30:00,0,0,0,243,241,317,409,373,386,0,426,421,394,0,232,91,175,0
9/10/2018,12:00:00,0,0,0,243,241,317,409,373,386,0,426,421,394,0,232,91,175,0
9/10/2018,12:30:00,0,0,0,243,241,317,409,373,386,0,426,421,394,0,232,91,175,0
9/10/2018,13:00:00,0,0,0,243,241,317,409,373,386,0,426,421,394,0,232,91,175,0
9/10/2018,13:30:00,0,0,0,243,241,317,409,373,386,0,426,421,394,0,232,91,175,0
9/10/2018,14:00:00,0,0,0,241.05,239.15,317,409,373,386,0,426,420.967,394,0,232,91,175,0
9/10/2018,14:30:00,0,0,0,240,238,317,409,373,386,0,426,419,394,0,232,91,175,0
9/10/2018,15:00:00,0,0,0,240,238,317,409,372.85,386,0,426,419,394,0,232,91,175,0
9/10/2018,15:30:00,0,0,0,240,238,317,408.55,370,386,0,426,419,394,0,232,91,175,0
9/10/2018,16:00:00,0,0,0,240,238,312.1,406,370,379.25,0,426,419.233,394,0,232,91,175,0
9/10/2018,16:30:00,0,0,0,240,238,315.55,406.5,369.55,377,0,426,421,394,0,232,91,175,0
9/10/2018,17:00:00,0,0,0,240,238,318,408,364.35,377,0,426,421,394,0,232,91,175,0
9/10/2018,17:30:00,0,0,0,240,238,318,408,364,377,0,426,422.033,394,0,232,91,175,0
9/10/2018,18:00:00,0,0,0,240,238,318,408,364,377,0,426,423.233,394,0,232,91,175,0
9/10/2018,18:30:00,0,0,0,240,238,318,408,364,377.35,0,426,425,394,0,232,91,175,0
9/10/2018,19:00:00,0,0,0,240,238,318,408,364,380,0,426,425,394,0,232,91,175,0
9/10/2018,19:30:00,0,0,0,240,238,318,408,364,380,0,426,425,394,0,232,91,175,0
9/10/2018,20:00:00,0,0,0,240,238,318,408,364,380,0,426,425,394,0,232,91,175,0
9/10/2018,20:30:00,0,0,0,240,238,318,408,367.267,380,0,426,425,394,0,232,91,175,0
9/10/2018,21:00:00,0,0,0,240,238,318,408,371,380,0,426,425,394,0,232,91,175,0
9/10/2018,21:30:00,0,0,0,240,238,318,408,372,380,0,426,425,394,0,232,91,175,0
9/10/2018,22:00:00,0,0,0,240,238,318,408,372,380,0,426,425,394,0,232,91,175,0
9/10/2018,22:30:00,0,0,0,240,238,318,408,372.567,380.417,0,425.75,425,394,0,232,91,175,0
9/10/2018,23:00:00,0,0,0,240,238,318,408,374,385,0,425,425,394,0,232,91,175,0
9/10/2018,23:30:00,0,0,0,240,238,318,408,374,385,0,425,425,394,0,232,91,175,0
10/10/2018,0:00:00,0,0,0,240,238,318,408,374,385,0,425,425,391.967,0,234.033,91,175,0
10/10/2018,0:30:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,1:00:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,1:30:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,2:00:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,2:30:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,3:00:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,3:30:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,4:00:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,4:30:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,5:00:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,5:30:00,0,0,0,240,238,318,408,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,6:00:00,0,0,0,240,238,318,408.7,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,6:30:00,0,0,0,240,238,318,414,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,7:00:00,0,0,0,240,238,318,412.05,374,385,0,425,425,392,0,234,91,175,0
10/10/2018,7:30:00,0,0,0,240,238,318,411,373.433,385,0,425,424.967,392,0,234,91,175,0
10/10/2018,8:00:00,0,0,0,240,238,318,411,372,385,0,425,423,392,0,234,91,175,0
10/10/2018,8:30:00,0,0,0,240,238,318,411,372,385,0,422.45,423,392,0,234,91,175,0
10/10/2018,9:00:00,0,0,0,240,238,318,411,372,385,0,422,423,392,0,234,91,175,0
10/10/2018,9:30:00,0,0,0,240,238,318,411,372,385,0,422,422.75,392,0,234,91,175,0
10/10/2018,10:00:00,0,0,0,240,238,318,411,372,385,0,422,418,392,0,234,91,175,0
10/10/2018,10:30:00,0,0,0,240,238,318,411,372,385,0,422,418,392,0,234,91,175,0
10/10/2018,11:00:00,0,0,0,240,238,318,408.95,372,385,0,422,418,392,0,234,91,175,0
10/10/2018,11:30:00,0,0,0,240,238,314.75,408,372,382.4,0,422,418,392,0,234,91,175,0
10/10/2018,12:00:00,0,0,0,240,238,311.2,408,372,378.3,0,422,418,392,0,234,91,175,0
10/10/2018,12:30:00,0,0,0,240,238,309,408,371.85,375,0,422,418,392,0,234,91,175,0
10/10/2018,13:00:00,0,0,0,240,238,309,408,369,375,0,422,418,392,0,234,91,175,0
10/10/2018,13:30:00,0,0,0,240,238,309,406.233,369,375,0,420.3,415.9,392,0,234,91,175,0
10/10/2018,14:00:00,0,0,0,240,238,309,406,367.9,375,0,416,412,392,0,234,91,175,0
10/10/2018,14:30:00,0,0,0,240,238,309,406,363,375,0,416,412,392,0,234,91,175,0
10/10/2018,15:00:00,0,0,0,240,238,309,406,361.15,375,0,416,412,392,0,234,91,175,0
10/10/2018,15:30:00,0,0,0,240,238,309,406,360,375,0,416,412,392,0,234,91,175,0
10/10/2018,16:00:00,0,0,0,240,238,309,406,360,375,0,416,414.467,392,0,234,91,175,0
10/10/2018,16:30:00,0,0,0,240,238,309,406,360,375,0,416,416,392,0,234,91,175,0
10/10/2018,17:00:00,0,0,0,240,238,309,406,360,375,0,416,416,392,0,234,91,175,0
10/10/2018,17:30:00,0,0,0,240,238,309,406,360,375,0,416,416,392,0,234,91,175,0
10/10/2018,18:00:00,0,0,0,240,238,309,406,360,375,0,416,415.667,392,0,234,91,175,0
10/10/2018,18:30:00,0,0,0,240,238,309,406,360,375,0,416,412,392,0,234,91,175,0
10/10/2018,19:00:00,0,0,0,240,238,309,406,360.567,375,0,416,412,392,0,234,91,175,0
10/10/2018,19:30:00,0,0,0,240,238,309,406,362,375,0,416,412,392,0,234,91,175,0
10/10/2018,20:00:00,0,0,0,240,238,309,406,362,375,0,416,412,392,0,234,91,175,0
10/10/2018,20:30:00,0,0,0,240,238,311.2,406,362,378.3,0,416,412,392,0,234,91,175,0
10/10/2018,21:00:00,0,0,0,240,238,313,406,362,381,0,416,412,392,0,234,91,175,0
10/10/2018,21:30:00,0,0,0,240,238,312.633,406,362,380.05,0,416.3,412,392,0,234,91,175,0
10/10/2018,22:00:00,0,0,0,240,238,311,406,363.967,378,0,418,412,392,0,234,91,175,0
10/10/2018,22:30:00,0,0,0,240,238,311,406,364,378,0,418,415.933,392,0,234,91,175,0
10/10/2018,23:00:00,0,0,0,240,238,311,406,364,378,0,418,416,392,0,234,91,175,0
10/10/2018,23:30:00,0,0,0,240,238,311,406,364,378,0,418,416,392,0,234,91,175,0
11/10/2018,0:00:00,0,0,0,240,238,311,406,364,378,0,418,416,388.95,0,230.95,89.983,175,0
11/10/2018,0:30:00,0,0,0,240,238,311,406,364,378,0,418,416,389,0,231,90,175,0
11/10/2018,1:00:00,0,0,0,240,238,311,406,364,378,0,418,416,389,0,231,90,175,0
11/10/2018,1:30:00,0,0,0,240,238,311,406,365.033,378,0,418,416,389,0,231,90,175,0
11/10/2018,2:00:00,0,0,0,240,238,311,406,366,378,0,417.617,416,389,0,231,90,175,0
11/10/2018,2:30:00,0,0,0,240,238,311,406,366,378,0,417,416,389,0,231,90,175,0
11/10/2018,3:00:00,0,0,0,240,238,311,406,366,378,0,417,416,389,0,231,90,175,0
11/10/2018,3:30:00,0,0,0,240,238,311,406,366,378,0,417,416,389,0,231,90,175,0
11/10/2018,4:00:00,0,0,0,240,238,311,406,366,378,0,417,416,389,0,231,90,175,0
11/10/2018,4:30:00,0,0,0,240,238,311,406,366,378,0,417,416,389,0,231,90,175,0
11/10/2018,5:00:00,0,0,0,240,238,311,406,366,378,0,417,416,389,0,231,90,175,0
11/10/2018,5:30:00,0,0,0,240,238,311,406,366,378,0,417,416,389,0,231,90,175,0
11/10/2018,6:00:00,0,0,0,240,238,311,406,366,378,0,417,416,389,0,231,90,175,0
11/10/2018,6:30:00,0,0,0,240,238,311,406,366,378,0,417,416,389,0,231,90,175,0
11/10/2018,7:00:00,0,0,0,240,238,313.95,406,366,379.9,0,417,421.9,389,0,231,90,175,0
11/10/2018,7:30:00,0,0,0,240,238,314,406,366,380,0,417,422,389,0,231,90,175,0
11/10/2018,8:00:00,0,0,0,240,238,314,406,366,380,0,417,422,389,0,231,90,175,0
11/10/2018,8:30:00,0,0,0,240,238,314,406,368.85,380,0,417,422,389,0,231,90,175,0
11/10/2018,9:00:00,0,0,0,240,238,314,406,369,380,0,417.167,422,389,0,231,90,175,0
11/10/2018,9:30:00,0,0,0,240,238,314,406,369,380,0,419,422,389,0,231,90,175,0
11/10/2018,10:00:00,0,0,0,240,238,314,406,369,380,0,419,422,389,0,231,90,175,0
11/10/2018,10:30:00,0,0,0,240,238,314,406,369,380,0,419,422,389,0,231,90,175,0
11/10/2018,11:00:00,0,0,0,240,238,314.067,406,369,380.133,0,419,422,389,0,231,90,175,0
11/10/2018,11:30:00,0,0,0,240,238,318,406,369,388,0,419,422,389,0,231,90,175,0
11/10/2018,12:00:00,0,0,0,240,238,318,406,371.55,388,0,419,421.883,389,0,231,90,175,0
11/10/2018,12:30:00,0,0,0,240,238,318,406,372,388,0,419,421,389,0,231,90,175,0
11/10/2018,13:00:00,0,0,0,240,238,318,406,372,388,0,419,420.917,389,0,231,90,175,0
11/10/2018,13:30:00,0,0,0,240,238,318,406,372,388,0,419,420,389,0,231,90,175,0
11/10/2018,14:00:00,0,0,0,240,238,320.583,406,372,389.033,0,419,420,389,0,231,90,175,0
11/10/2018,14:30:00,0,0,0,240,238,323,406,372,390,0,419,420,389,0,231,90,175,0
11/10/2018,15:00:00,0,0,0,240,238,323,406,372,390,0,419,420,389,0,231,90,175,0
11/10/2018,15:30:00,0,0,0,240,238,323,406,372,390,0,419,419.117,389,0,231,90,175,0
11/10/2018,16:00:00,0,0,0,240,238,323,406,372,390,0,419,419,389,0,231,90,175,0
11/10/2018,16:30:00,0,0,0,240,238,320.133,406,369.667,383.55,0,419,419,389,0,231,90,175,0
11/10/2018,17:00:00,0,0,0,240,238,319,406,368,381,0,419,419,389,0,231,90,175,0
11/10/2018,17:30:00,0,0,0,240,238,319,406,368,381,0,419,419,389,0,231,90,175,0
11/10/2018,18:00:00,0,0,0,240,238,319,406,368,381,0,419,419,389,0,231,90,175,0
11/10/2018,18:30:00,0,0,0,240,238,319,406,368,381,0,419,420.65,389,0,231,90,175,0
11/10/2018,19:00:00,0,0,0,240,238,319,406,368.767,381,0,419,422,389,0,231,90,175,0
11/10/2018,19:30:00,0,0,0,240,238,319,406,370,381,0,419,422,389,0,231,90,175,0
11/10/2018,20:00:00,0,0,0,240,238,319,406,370,381,0,419,422,389,0,231,90,175,0
11/10/2018,20:30:00,0,0,0,240,238,320.75,406,370,383.333,0,419,422,389,0,231,90,175,0
11/10/2018,21:00:00,0,0,0,240,238,322,406,370,385,0,419,422,389,0,231,90,175,0
11/10/2018,21:30:00,0,0,0,240,238,322,406,370,385,0,419,422,389,0,231,90,175,0
11/10/2018,22:00:00,0,0,0,240,238,322,406,370,385,0,419,422,389,0,231,90,175,0
11/10/2018,22:30:00,0,0,0,240,238,322,406,370,385,0,419,422,389,0,231,90,175,0
11/10/2018,23:00:00,0,0,0,240,238,322,406,370,385.65,0,419,421.85,389,0,231,90,175,0
11/10/2018,23:30:00,0,0,0,240,238,322,406,370,388,0,419,419,389,0,231,90,175,0
12/10/2018,0:00:00,0,0,0,240,238,322,406,370,388,0,419,419,395.1,0,231,88.983,175,0
12/10/2018,0:30:00,0,0,0,240,238,322,406,370,388,0,419,419,395,0,231,89,175,0
12/10/2018,1:00:00,0,0,0,240,238,322,406,370,383.75,0,419,419,395,0,231,89,175,0
12/10/2018,1:30:00,0,0,0,240,238,322,406,370,383,0,419,419,395,0,231,89,175,0
12/10/2018,2:00:00,0,0,0,240,238,322,406,370,383,0,419,419,395,0,231,89,175,0
12/10/2018,2:30:00,0,0,0,240,238,322,406,370,383,0,419,419,395,0,231,89,175,0
12/10/2018,3:00:00,0,0,0,240,238,322,406,368.633,383,0,419,419,395,0,231,89,175,0
12/10/2018,3:30:00,0,0,0,240,238,322,406,368,383,0,419,419,395,0,231,89,175,0
12/10/2018,4:00:00,0,0,0,240,238,322,406,368,383,0,419,416.933,395,0,231,89,175,0
12/10/2018,4:30:00,0,0,0,240,238,321.4,406,368,382.55,0,419,415,395,0,231,89,175,0
12/10/2018,5:00:00,0,0,0,240,238,318,406,368,380,0,419,415,395,0,231,89,175,0
12/10/2018,5:30:00,0,0,0,240,238,317.15,406,368,377.45,0,419,415,395,0,231,89,175,0
12/10/2018,6:00:00,0,0,0,240,238,316.217,406,368,376.217,0,419,415,395,0,231,89,175,0
12/10/2018,6:30:00,0,0,0,240,238,316,406,368,376,0,419,415,395,0,231,89,175,0
12/10/2018,7:00:00,0,0,0,240,238,316,406,368,376,0,419,415,395,0,231,89,175,0
12/10/2018,7:30:00,0,0,0,240,238,316,406,368,376,0,419,415,395,0,231,89,175,0
12/10/2018,8:00:00,0,0,0,240,238,316,406,368,376,0,419,415,395,0,231,89,175,0
12/10/2018,8:30:00,0,0,0,240,238,316,405.3,368,376,0,419,415,395,0,231,89,175,0
12/10/2018,9:00:00,0,0,0,240,238,316,404,368,376,0,419,415,395,0,231,89,175,0
12/10/2018,9:30:00,0,0,0,240,238,316,404,367.7,376,0,419,415,395,0,231,89,175,0
12/10/2018,10:00:00,0,0,0,240,238,316,404,366,376,0,419,415,395,0,231,89,175,0
12/10/2018,10:30:00,0,0,0,240,238,316,404,366,376,0,419,415,395,0,231,89,175,0
12/10/2018,11:00:00,0,0,0,240,238,314.55,404,366,374.65,0,419,416.083,395,0,231,89,175,0
12/10/2018,11:30:00,0,0,0,240,238,313,404,366,373,0,419,420,395,0,231,89,175,0
12/10/2018,12:00:00,0,0,0,240,238,313,404,366,373,0,419,420,395,0,231,89,175,0
12/10/2018,12:30:00,0,0,0,240,238,319.883,404,366,381.85,0,419,420,395,0,231,89,175,0
